准考證號,國文,英文,數學,自然,社會
8641,76,56,23,65,84
8642,79,68,32,61,92
8643,72,59,6,47,82
8644,85,29,25,71,89
8645,70,63,44,57,81
8646,60,96,43,47,81
8647,85,19,33,28,82
8648,90,48,59,58,85
8649,62,47,22,59,83
8650,72,33,42,20,88
8651,73,73,55,39,67
8652,75,64,39,25,76
8653,87,33,4,50,80
8654,81,15,59,62,79
8655,60,100,69,49,86
8656,50,64,95,36,62
8657,78,74,0,56,76
8658,84,66,15,11,84
8659,61,70,64,50,74
8660,69,55,22,51,74
8661,83,27,100,100,75
8662,72,56,17,83,83
8663,61,56,11,80,72
8664,78,97,38,48,84
8665,67,55,29,70,72
8666,68,67,75,74,84
8667,81,32,25,71,84
8668,71,64,34,46,80
8669,72,51,19,54,88
8670,58,33,40,24,72
8671,69,84,11,76,86
8672,80,60,9,57,83
8673,78,66,48,70,79
8674,82,100,21,80,77
8675,66,18,36,45,92
8676,65,45,100,52,73
8677,85,58,35,73,80
8678,59,33,66,76,68
8679,66,58,57,64,76
8680,81,54,100,26,82
8681,68,66,92,37,86
8682,60,52,39,61,75
8683,67,64,40,53,100
8684,71,75,50,77,90
8685,73,69,59,80,78
8686,81,79,64,45,74
8687,59,75,0,80,78
8688,83,54,0,70,82
8689,82,80,24,69,76
8690,73,25,29,66,93
8691,81,33,29,46,72
8692,84,60,21,68,95
8693,67,77,57,75,85
8694,69,73,20,52,85
8695,82,67,63,62,88
8696,57,82,62,59,68
8697,83,62,5,28,80
8698,74,43,39,44,72
8699,66,36,57,64,82
8700,79,43,93,64,80
8701,66,65,46,59,84
8702,64,71,43,50,67
8703,86,67,0,39,77
8704,63,53,4,84,74
8705,76,76,100,75,85
8706,89,76,0,30,78
8707,71,34,0,41,85
8708,62,69,39,61,69
8709,55,69,70,65,88
8710,68,81,17,100,79
8711,87,15,0,36,85
8712,76,58,100,57,76
8713,72,60,0,57,92
8714,78,68,62,20,66
8715,83,84,31,49,80
8716,80,94,6,27,97
8717,77,82,52,72,84
8718,69,100,28,63,86
8719,74,100,7,73,81
8720,74,85,35,44,86
8721,79,79,34,74,79
8722,64,45,61,52,82
8723,82,93,69,71,68
8724,78,36,0,66,72
8725,77,69,85,64,78
8726,62,70,71,74,82
8727,68,66,38,100,84
8728,80,91,27,71,80
8729,69,75,6,51,79
8730,77,97,63,89,74
8731,63,42,17,50,83
8732,63,47,71,47,84
8733,69,19,39,57,65
8734,88,35,16,44,81
8735,73,67,47,58,72
8736,68,3,32,24,74
8737,79,63,0,33,77
8738,80,67,11,34,81
8739,70,82,75,62,82
8740,58,39,54,53,84
8741,96,17,26,73,64
8742,64,100,78,65,87
8743,84,94,51,64,85
8744,84,26,0,32,77
8745,79,100,48,60,87
8746,59,57,51,50,79
8747,70,55,0,46,76
8748,77,79,53,37,85
8749,100,87,0,54,74
8750,68,76,2,66,78
8751,66,46,39,81,83
8752,76,100,30,52,76
8753,79,56,71,85,90
8754,95,93,28,35,70
8755,85,99,6,50,84
8756,93,73,20,100,73
8757,69,76,49,60,94
8758,74,29,99,73,84
8759,68,100,11,72,80
8760,63,55,97,78,83
8761,67,48,74,67,72
8762,74,53,30,77,80
8763,70,52,7,60,62
8764,81,32,56,50,82
8765,79,100,57,45,68
8766,79,100,0,45,79
8767,76,47,19,53,64
8768,63,63,16,79,94
8769,82,63,24,57,68
8770,77,100,26,77,85
8771,78,81,20,90,81
8772,73,45,72,36,80
8773,88,68,71,27,71
8774,94,79,47,74,78
8775,71,45,20,94,66
8776,84,48,5,77,82
8777,96,100,69,50,85
8778,68,34,26,79,84
8779,63,35,15,16,79
8780,76,75,43,48,79
8781,80,64,0,78,83
8782,76,32,12,81,80
8783,58,59,0,33,86
8784,93,100,42,76,85
8785,75,54,54,86,85
8786,78,25,37,74,80
8787,81,42,81,37,66
8788,60,91,24,67,91
8789,92,25,61,65,73
8790,73,58,19,55,76
8791,69,36,100,49,71
8792,71,49,0,28,91
8793,69,67,31,55,83
8794,79,46,67,64,92
8795,65,72,74,22,87
8796,66,100,62,65,87
8797,85,86,56,66,69
8798,64,80,0,34,75
8799,78,86,32,39,71
8800,82,68,23,69,74
8801,63,100,76,76,78
8802,72,76,20,85,88
8803,73,48,46,58,86
8804,69,82,2,75,76
8805,78,51,40,35,94
8806,93,75,34,22,64
8807,82,50,51,46,85
8808,71,29,50,56,77
8809,98,50,9,44,82
8810,75,38,0,44,86
8811,62,62,16,75,83
8812,88,27,52,60,71
8813,62,84,17,74,81
8814,86,61,86,34,78
8815,70,29,17,69,66
8816,71,35,63,98,80
8817,90,100,40,96,80
8818,68,45,70,57,87
8819,71,89,13,71,81
8820,81,100,0,41,67
8821,82,2,22,52,79
8822,64,68,56,33,82
8823,86,54,53,84,87
8824,69,92,47,66,83
8825,87,71,53,85,74
8826,74,75,9,44,70
8827,77,23,60,48,89
8828,81,34,44,67,94
8829,82,68,57,61,77
8830,73,8,54,62,84
8831,72,73,50,47,69
8832,69,3,27,45,91
8833,58,47,33,82,81
8834,72,92,36,84,78
8835,73,55,32,15,91
8836,61,50,26,73,86
8837,83,66,48,65,76
8838,69,1,49,83,95
8839,67,63,9,59,74
8840,84,94,47,79,73
8841,90,80,38,74,82
8842,82,100,58,58,74
8843,60,53,63,65,66
8844,64,94,50,52,93
8845,57,79,60,59,72
8846,61,44,39,28,78
8847,51,42,74,74,80
8848,98,50,28,52,86
8849,92,51,0,47,80
8850,83,82,59,60,84
8851,82,78,48,37,71
8852,70,70,68,14,69
8853,68,53,20,100,91
8854,74,34,55,73,88
8855,69,37,76,73,81
8856,74,42,66,51,73
8857,68,20,44,35,83
8858,53,47,31,77,92
8859,64,81,13,72,90
8860,81,34,13,77,72
8861,81,57,35,100,83
8862,77,58,20,54,80
8863,59,38,38,68,76
8864,54,100,0,77,91
8865,75,50,10,31,70
8866,65,63,27,38,60
8867,82,97,29,65,81
8868,92,86,55,51,83
8869,71,79,26,29,81
8870,69,41,70,68,80
8871,77,22,37,56,83
8872,95,59,39,25,76
8873,86,24,30,51,77
8874,74,59,16,32,87
8875,65,65,42,71,85
8876,70,97,52,27,85
8877,79,47,40,35,96
8878,59,61,54,54,78
8879,77,33,46,81,80
8880,76,97,55,34,72
8881,71,100,0,44,64
8882,79,100,47,65,91
8883,63,88,63,27,70
8884,61,11,31,51,76
8885,62,40,25,79,71
8886,73,50,32,59,68
8887,72,54,29,50,77
8888,83,30,0,33,70
8889,88,87,80,64,74
8890,87,56,96,36,73
8891,62,52,0,42,69
8892,64,91,9,53,88
8893,82,100,59,47,76
8894,79,28,76,57,80
8895,71,78,35,66,80
8896,78,92,68,35,90
8897,63,69,0,47,77
8898,72,34,43,34,85
8899,69,64,14,71,80
8900,88,77,0,98,82
8901,72,62,100,34,78
8902,54,33,22,49,77
8903,77,51,39,65,78
8904,71,27,12,89,74
8905,62,98,40,14,75
8906,70,29,62,54,76
8907,87,42,82,32,82
8908,76,72,6,93,78
8909,67,89,53,41,82
8910,58,100,26,68,81
8911,72,35,67,44,78
8912,81,80,77,75,87
8913,83,81,34,62,83
8914,58,38,80,57,85
8915,86,73,54,67,78
8916,65,54,5,59,82
8917,62,65,0,58,78
8918,89,89,74,38,65
8919,54,100,39,56,88
8920,81,41,41,55,83
8921,78,49,15,63,76
8922,74,76,55,52,75
8923,68,41,41,73,91
8924,77,83,5,76,73
8925,80,100,21,32,78
8926,74,31,21,51,83
8927,90,85,15,55,70
8928,73,42,0,74,71
8929,70,66,0,26,81
8930,71,100,42,86,86
8931,62,70,7,37,74
8932,84,48,42,94,73
8933,75,39,0,63,73
8934,68,23,45,52,75
8935,63,38,68,54,80
8936,73,100,15,75,86
8937,61,97,82,67,93
8938,71,43,90,100,84
8939,72,74,33,45,90
8940,69,82,27,51,85
8941,85,38,63,100,86
8942,68,24,29,74,81
8943,75,80,100,52,90
8944,82,33,47,66,77
8945,74,56,18,42,65
8946,95,46,69,62,69
8947,75,50,20,69,88
8948,76,73,0,82,100
8949,72,53,70,64,72
8950,51,63,60,81,94
8951,79,50,73,70,89
8952,66,100,28,58,83
8953,86,34,8,38,74
8954,77,100,0,79,78
8955,67,82,79,58,94
8956,82,100,51,70,89
8957,84,59,60,57,66
8958,89,77,39,100,83
8959,69,99,35,67,76
8960,78,89,75,25,85
8961,67,86,100,70,83
8962,74,97,1,50,84
8963,68,56,67,80,80
8964,100,61,51,20,77
8965,75,100,44,54,87
8966,67,48,20,46,75
8967,85,83,9,100,87
8968,66,83,45,48,85
8969,66,16,20,46,83
8970,86,66,99,43,82
8971,71,5,0,85,95
8972,69,60,0,97,74
8973,72,99,21,91,90
8974,79,91,36,53,80
8975,65,71,65,64,79
8976,61,60,53,66,78
8977,61,36,51,64,81
8978,82,86,70,51,81
8979,70,51,52,98,88
8980,82,59,36,81,73
8981,71,78,38,57,73
8982,72,94,23,100,80
8983,76,100,59,61,70
8984,87,76,50,56,88
8985,75,44,63,38,84
8986,66,66,21,99,78
8987,66,49,50,92,73
8988,70,100,64,24,79
8989,45,51,52,72,72
8990,55,59,18,65,76
8991,89,54,39,57,81
8992,75,43,18,41,84
8993,97,77,57,74,76
8994,80,52,100,32,66
8995,70,64,4,72,67
8996,83,56,59,64,85
8997,90,79,14,74,75
8998,74,62,39,78,74
8999,94,45,1,68,91
9000,76,65,35,81,76
9001,76,12,24,53,84
9002,85,56,1,67,83
9003,66,67,86,57,87
9004,68,73,81,39,79
9005,64,100,43,82,69
9006,74,63,47,69,75
9007,72,73,0,54,84
9008,58,76,81,50,77
9009,67,25,74,64,80
9010,61,4,79,47,81
9011,78,74,78,61,80
9012,87,35,53,61,78
9013,65,70,59,44,73
9014,73,66,59,54,69
9015,69,80,94,55,74
9016,57,70,47,29,88
9017,81,61,23,55,97
9018,88,49,13,100,79
9019,76,40,0,56,76
9020,72,40,37,54,74
9021,79,67,38,74,84
9022,87,72,15,70,87
9023,78,71,36,50,74
9024,65,100,63,58,75
9025,77,85,16,82,79
9026,76,83,26,79,83
9027,73,68,22,62,79
9028,79,61,45,78,78
9029,60,53,32,38,83
9030,49,61,93,72,90
9031,74,100,19,58,69
9032,70,66,67,45,76
9033,67,73,4,50,76
9034,81,100,18,66,82
9035,95,74,68,89,78
9036,55,72,79,41,92
9037,87,73,24,82,89
9038,63,85,46,49,90
9039,69,91,38,33,75
9040,75,54,65,71,75
9041,72,64,19,67,88
9042,72,61,39,52,75
9043,85,81,19,57,78
9044,82,78,52,57,78
9045,66,68,0,61,77
9046,67,55,53,75,79
9047,71,4,45,73,94
9048,89,34,61,82,93
9049,70,69,74,59,75
9050,82,38,15,59,75
9051,87,40,25,26,91
9052,65,75,3,77,75
9053,81,57,0,52,87
9054,72,81,5,67,77
9055,67,73,43,50,82
9056,65,61,63,77,85
9057,85,60,39,34,93
9058,72,24,26,99,72
9059,59,57,6,65,86
9060,56,85,0,77,78
9061,78,48,53,87,92
9062,77,27,24,80,73
9063,67,100,0,70,81
9064,83,90,0,100,81
9065,74,30,81,55,69
9066,89,100,6,39,87
9067,74,100,74,75,76
9068,58,100,41,60,77
9069,74,64,34,48,95
9070,65,58,64,69,72
9071,74,100,20,75,84
9072,62,73,9,49,82
9073,88,100,29,71,78
9074,72,95,8,58,80
9075,67,95,45,67,95
9076,70,10,18,65,76
9077,71,42,40,63,81
9078,72,9,32,76,68
9079,76,48,48,57,77
9080,77,37,38,49,85
9081,84,88,13,58,80
9082,79,75,41,97,80
9083,59,81,53,90,82
9084,68,99,26,55,70
9085,84,24,0,65,84
9086,68,55,3,59,81
9087,64,100,8,65,79
9088,68,52,34,74,73
9089,92,83,34,49,83
9090,87,79,52,78,75
9091,66,85,98,78,75
9092,66,36,28,47,70
9093,74,93,33,60,87
9094,67,85,51,85,77
9095,84,65,20,38,89
9096,86,13,23,75,88
9097,75,100,68,45,80
9098,62,100,0,64,76
9099,79,55,46,60,91
9100,57,59,41,32,82
9101,82,71,100,39,72
9102,78,65,38,84,88
9103,73,25,14,88,77
9104,55,95,7,64,84
9105,70,83,16,59,87
9106,61,48,53,44,84
9107,66,68,32,39,91
9108,97,53,50,56,75
9109,57,53,24,71,74
9110,65,62,62,65,78
9111,83,100,72,11,81
9112,77,62,48,71,85
9113,58,73,9,53,86
9114,66,43,51,81,80
9115,91,58,72,100,78
9116,84,87,53,82,88
9117,96,50,68,44,82
9118,55,100,79,45,85
9119,61,54,34,86,77
9120,84,100,17,24,78
9121,72,100,47,59,72
9122,54,50,65,47,71
9123,78,100,52,72,80
9124,60,84,10,79,78
9125,86,73,47,51,75
9126,61,60,85,45,82
9127,78,31,43,71,72
9128,77,79,30,60,82
9129,58,58,66,35,75
9130,81,23,41,67,76
9131,83,47,2,49,81
9132,78,28,14,61,84
9133,73,52,61,33,76
9134,71,80,83,72,70
9135,82,46,51,63,83
9136,78,60,56,63,67
9137,49,38,51,20,77
9138,82,54,67,67,76
9139,70,70,46,38,84
9140,76,94,45,62,80
9141,84,87,14,56,74
9142,91,69,24,87,78
9143,84,100,46,37,74
9144,78,100,37,95,67
9145,80,92,0,58,79
9146,88,100,69,78,90
9147,67,47,11,82,81
9148,82,65,50,48,71
9149,65,44,47,53,76
9150,78,53,50,45,84
9151,57,88,62,84,80
9152,78,76,23,55,78
9153,70,66,57,100,89
9154,96,79,74,77,77
9155,70,94,48,45,70
9156,67,68,83,59,92
9157,100,30,88,60,78
9158,76,49,59,48,70
9159,72,60,71,92,78
9160,88,57,31,61,89
9161,58,53,19,68,79
9162,68,41,61,77,83
9163,75,57,33,31,86
9164,82,23,31,40,94
9165,79,95,43,52,81
9166,84,68,40,60,77
9167,84,71,8,42,79
9168,63,50,27,62,81
9169,64,90,3,56,95
9170,64,80,57,33,83
9171,52,40,42,69,67
9172,64,65,46,82,65
9173,71,91,0,86,86
9174,95,100,47,92,80
9175,67,59,18,78,67
9176,99,79,34,50,77
9177,70,75,46,67,76
9178,85,71,42,75,67
9179,75,42,39,33,73
9180,75,74,3,77,78
9181,90,100,11,68,83
9182,72,35,34,48,92
9183,67,77,34,68,82
9184,87,50,20,48,68
9185,80,92,30,100,65
9186,75,99,0,72,82
9187,71,41,39,54,84
9188,88,74,36,77,88
9189,81,79,80,67,85
9190,69,52,46,84,81
9191,78,75,22,52,80
9192,87,93,7,59,77
9193,70,100,77,79,78
9194,78,83,94,46,79
9195,77,66,26,42,69
9196,82,11,13,75,88
9197,75,73,10,76,71
9198,64,58,9,0,77
9199,71,46,27,49,73
9200,92,57,46,38,76
9201,72,66,42,51,83
9202,73,18,38,50,86
9203,61,77,2,73,66
9204,89,52,13,38,80
9205,79,70,70,80,78
9206,82,47,96,52,97
9207,82,29,50,29,71
9208,63,48,58,51,78
9209,85,100,62,44,70
9210,80,60,12,88,89
9211,72,89,83,31,67
9212,61,23,9,65,91
9213,77,41,69,71,74
9214,74,14,55,56,72
9215,69,57,8,49,83
9216,89,76,72,17,90
9217,70,100,93,44,87
9218,65,84,100,74,82
9219,68,48,42,80,92
9220,74,97,0,51,81
9221,62,57,30,52,75
9222,76,46,32,59,85
9223,75,86,56,32,74
9224,81,32,26,55,78
9225,64,76,74,77,85
9226,62,44,29,42,72
9227,87,100,46,39,79
9228,58,43,100,28,82
9229,62,28,41,64,79
9230,62,95,47,82,86
9231,58,78,52,98,69
9232,70,85,83,71,71
9233,73,87,0,65,79
9234,77,46,72,75,70
9235,88,62,46,11,91
9236,69,44,35,41,93
9237,82,31,30,61,70
9238,86,76,93,49,77
9239,55,40,29,25,82
9240,60,76,38,45,67
9241,83,49,31,63,89
9242,68,43,51,54,98
9243,89,27,68,69,84
9244,83,75,53,51,80
9245,75,42,30,56,84
9246,71,60,0,53,84
9247,72,23,90,21,79
9248,76,91,63,67,64
9249,60,63,31,83,89
9250,78,44,0,43,86
9251,86,43,51,99,70
9252,59,84,7,40,85
9253,79,60,40,58,84
9254,71,11,2,73,95
9255,72,67,36,30,69
9256,59,0,23,50,70
9257,81,0,18,69,74
9258,84,69,45,64,86
9259,80,100,91,41,94
9260,67,75,45,43,75
9261,61,71,58,57,80
9262,71,90,8,47,77
9263,77,71,52,49,77
9264,63,76,79,51,75
9265,100,33,32,35,77
9266,70,66,30,47,85
9267,82,92,11,77,78
9268,83,51,44,73,84
9269,78,41,9,43,84
9270,77,74,15,68,65
9271,73,74,59,71,82
9272,77,23,100,62,86
9273,81,32,10,46,73
9274,75,42,50,84,91
9275,68,71,2,87,79
9276,99,55,8,44,69
9277,69,71,91,42,74
9278,61,88,64,36,67
9279,73,46,88,53,86
9280,79,46,82,99,80
9281,68,57,95,45,81
9282,64,73,11,60,84
9283,57,83,37,51,70
9284,80,44,23,42,89
9285,79,70,24,39,90
9286,76,84,40,71,89
9287,84,96,43,89,71
9288,59,79,60,89,81
9289,70,98,59,67,80
9290,66,47,32,26,84
9291,52,100,25,85,81
9292,64,65,36,56,78
9293,72,50,3,57,70
9294,83,88,0,100,78
9295,81,60,81,59,69
9296,83,91,0,100,86
9297,59,24,45,34,71
9298,80,24,71,53,87
9299,68,72,29,57,78
9300,94,55,38,43,64
9301,69,67,53,41,83
9302,84,100,25,60,76
9303,63,51,60,78,81
9304,78,87,13,21,74
9305,79,83,8,55,79
9306,87,60,8,51,73
9307,74,81,0,77,60
9308,66,77,48,54,80
9309,84,100,48,45,67
9310,42,68,18,53,67
9311,73,45,56,72,86
9312,75,38,19,80,68
9313,76,90,40,56,68
9314,75,43,9,43,91
9315,78,38,30,54,73
9316,75,88,95,92,75
9317,72,12,64,56,73
9318,82,94,26,45,78
9319,69,77,19,60,83
9320,58,59,12,56,74
9321,67,81,52,70,87
9322,87,69,58,81,87
9323,84,49,35,49,85
9324,100,61,63,88,77
9325,67,55,33,90,82
9326,67,52,19,82,70
9327,73,2,40,71,80
9328,87,55,28,70,69
9329,76,46,12,53,78
9330,65,75,89,82,94
9331,56,100,49,26,63
9332,88,80,44,70,68
9333,71,36,98,81,86
9334,62,37,63,45,83
9335,75,41,35,73,88
9336,77,56,零分,67,67
9337,81,68,95,74,78
9338,65,52,54,55,71
9339,84,85,95,58,100
9340,87,40,8,36,78
9341,59,81,62,49,94
9342,94,100,100,65,72
9343,65,70,22,44,88
9344,62,84,66,62,77
9345,74,73,20,32,69
9346,75,76,19,89,84
9347,98,71,75,89,77
9348,82,77,22,46,75
9349,84,45,68,75,71
9350,79,77,36,97,88
9351,74,56,40,67,81
9352,76,84,70,40,75
9353,79,56,7,58,69
9354,71,52,0,53,81
9355,74,50,0,68,85
9356,90,100,39,64,76
9357,61,85,24,48,93
9358,86,94,63,66,90
9359,61,72,30,60,81
9360,81,19,80,55,85
9361,64,26,10,82,83
9362,77,75,16,43,84
9363,79,33,19,28,89
9364,87,67,43,55,89
9365,72,55,63,39,84
9366,62,46,7,51,90
9367,80,21,37,41,77
9368,88,60,20,55,71
9369,75,41,72,25,87
9370,80,43,100,47,65
9371,76,65,64,47,78
9372,77,73,0,69,67
9373,75,59,50,66,93
9374,57,42,34,65,84
9375,58,48,77,80,69
9376,63,98,60,15,100
9377,66,12,47,47,81
9378,76,47,46,60,83
9379,79,28,24,65,69
9380,73,25,2,100,71
9381,87,33,87,61,94
9382,62,44,59,69,76
9383,76,83,26,58,77
9384,79,59,74,27,75
9385,80,46,72,40,80
9386,65,58,68,81,75
9387,77,26,50,38,80
9388,69,85,59,62,75
9389,66,30,36,63,71
9390,79,47,0,55,70
9391,90,39,100,85,77
9392,83,51,69,67,69
9393,72,78,75,43,80
9394,62,56,17,100,80
9395,64,48,8,46,68
9396,68,86,39,92,86
9397,74,100,22,50,83
9398,79,70,40,62,89
9399,85,46,72,72,76
9400,82,54,10,63,84
9401,85,78,51,87,73
9402,77,54,23,52,75
9403,72,38,19,70,76
9404,78,0,76,20,82
9405,69,72,44,52,87
9406,84,80,44,50,76
9407,90,67,100,60,87
9408,67,91,57,48,90
9409,70,75,57,76,97
9410,86,70,46,16,90
9411,44,76,6,61,72
9412,75,83,27,51,71
9413,65,68,51,59,79
9414,82,56,100,46,75
9415,82,93,44,54,68
9416,59,70,3,52,82
9417,78,74,28,39,80
9418,97,98,43,71,66
9419,73,79,39,65,85
9420,80,85,33,87,81
9421,83,66,0,46,77
9422,80,32,13,37,84
9423,80,100,37,41,77
9424,70,73,43,28,73
9425,77,77,23,27,94
9426,99,29,0,57,77
9427,83,67,32,29,81
9428,76,100,27,35,83
9429,56,28,66,44,90
9430,79,73,2,47,72
9431,64,79,28,54,80
9432,70,45,49,62,94
9433,62,18,100,71,82
9434,69,42,32,58,74
9435,67,94,32,54,79
9436,62,100,58,74,77
9437,69,72,12,84,84
9438,96,64,39,87,83
9439,80,12,44,37,83
9440,76,100,90,35,76
9441,80,70,61,78,78
9442,81,44,44,70,60
9443,56,57,0,53,84
9444,73,60,21,47,73
9445,75,63,12,59,87
9446,64,49,23,31,81
9447,100,82,49,51,79
9448,65,55,50,65,76
9449,77,74,1,53,80
9450,80,100,46,52,71
9451,82,87,72,74,64
9452,79,100,12,79,81
9453,79,25,91,43,78
9454,80,57,14,86,79
9455,87,45,81,64,68
9456,84,67,11,42,76
9457,69,57,34,31,78
9458,80,70,15,92,80
9459,61,35,36,56,82
9460,91,99,14,71,87
9461,77,65,3,53,82
9462,99,50,32,61,76
9463,74,63,0,45,93
9464,62,73,56,95,78
9465,81,70,100,100,80
9466,72,62,12,53,79
9467,63,61,100,51,83
9468,63,62,42,64,74
9469,78,52,62,48,84
9470,62,33,90,64,85
9471,89,48,64,69,82
9472,78,88,0,87,83
9473,70,63,33,66,77
9474,62,48,43,36,86
9475,64,31,35,53,73
9476,66,70,16,2,85
9477,91,100,26,53,79
9478,87,99,64,67,89
9479,87,78,50,13,85
9480,96,69,54,87,77
9481,67,48,45,57,82
9482,77,46,6,55,61
9483,59,27,21,48,79
9484,59,60,46,77,73
9485,72,74,75,42,72
9486,77,47,37,53,84
9487,81,98,56,49,75
9488,61,97,0,63,67
9489,100,24,0,84,71
9490,70,33,50,99,77
9491,91,44,100,100,77
9492,80,100,57,100,78
9493,88,14,40,56,84
9494,82,58,25,73,82
9495,62,57,0,72,88
9496,80,87,50,52,76
9497,73,86,54,59,77
9498,66,85,38,51,72
9499,82,74,50,48,77
9500,74,100,16,65,79
9501,61,10,17,29,71
9502,84,100,37,97,90
9503,69,81,45,34,93
9504,73,100,100,66,84
9505,72,36,100,39,75
9506,77,74,25,31,64
9507,58,45,79,73,90
9508,74,46,100,55,80
9509,79,45,45,99,88
9510,80,12,13,70,82
9511,75,62,25,49,100
9512,84,41,39,58,80
9513,64,35,52,26,82
9514,72,64,13,64,99
9515,71,34,24,65,66
9516,87,32,7,25,82
9517,83,74,57,93,93
9518,72,79,24,50,89
9519,77,38,0,48,70
9520,77,57,52,42,87
9521,79,50,18,20,91
9522,74,21,56,67,93
9523,79,67,58,81,85
9524,59,22,27,57,76
9525,80,80,0,41,88
9526,67,80,0,50,79
9527,62,26,67,42,86
9528,84,71,83,57,75
9529,84,100,89,61,69
9530,64,57,35,76,92
9531,73,34,54,53,87
9532,59,88,21,52,73
9533,91,84,0,78,78
9534,57,100,30,59,77
9535,63,67,40,66,84
9536,84,19,37,75,84
9537,89,72,45,53,80
9538,79,72,20,46,83
9539,65,66,42,44,85
9540,70,65,74,64,94
9541,85,33,46,69,65
9542,85,85,40,35,79
9543,66,41,83,74,100
9544,73,72,40,59,75
9545,81,50,52,50,83
9546,86,100,65,77,85
9547,61,69,100,54,77
9548,76,100,72,60,72
9549,61,100,30,61,81
9550,77,62,34,33,86
9551,68,64,43,23,63
9552,73,58,13,38,80
9553,86,31,69,76,92
9554,77,66,1,77,82
9555,89,98,54,74,73
9556,81,55,42,87,79
9557,63,78,25,58,64
9558,75,76,26,61,63
9559,84,48,52,47,79
9560,80,54,18,68,68
9561,80,21,52,41,74
9562,97,84,24,51,94
9563,76,48,47,60,81
9564,66,63,25,98,72
9565,66,62,51,46,85
9566,64,59,34,54,84
9567,84,66,80,94,91
9568,69,20,14,49,72
9569,76,88,14,36,87
9570,61,69,65,64,90
9571,70,62,0,85,84
9572,71,100,46,27,77
9573,75,70,40,49,86
9574,77,43,64,51,71
9575,81,42,22,72,89
9576,93,100,16,100,73
9577,90,73,8,65,57
9578,84,72,65,53,81
9579,71,85,87,54,92
9580,79,47,19,62,73
9581,94,35,42,78,77
9582,49,76,43,19,85
9583,75,48,53,50,76
9584,76,94,100,59,86
9585,81,100,18,63,83
9586,54,67,53,80,74
9587,69,44,80,79,81
9588,83,54,90,100,83
9589,85,65,22,46,89
9590,72,54,55,53,91
9591,86,100,79,27,77
9592,77,51,16,51,95
9593,71,100,93,34,77
9594,92,35,51,59,86
9595,78,68,47,16,68
9596,73,74,93,74,83
9597,71,23,37,79,75
9598,68,78,29,66,89
9599,66,100,36,55,74
9600,76,51,5,53,89
9601,85,99,38,53,66
9602,91,86,42,78,68
9603,67,35,34,59,81
9604,45,44,20,68,84
9605,76,56,52,57,88
9606,88,35,0,65,83
9607,76,59,13,44,69
9608,63,99,48,56,69
9609,75,100,50,14,81
9610,77,38,6,64,84
9611,66,84,26,69,79
9612,82,52,45,46,85
9613,82,50,18,73,92
9614,83,86,34,53,70
9615,75,75,19,68,80
9616,67,100,77,74,87
9617,77,44,64,70,92
9618,71,53,0,53,93
9619,57,100,11,54,85
9620,83,58,54,52,85
9621,84,63,18,59,91
9622,74,22,52,33,76
9623,67,90,39,79,87
9624,82,100,46,66,83
9625,76,82,43,73,79
9626,62,75,45,96,84
9627,82,74,17,87,86
9628,76,50,82,74,75
9629,63,46,79,69,100
9630,68,70,72,78,76
9631,79,98,53,55,72
9632,71,19,28,45,73
9633,84,53,26,52,82
9634,65,59,53,60,72
9635,58,51,46,56,67
9636,66,49,51,59,73
9637,85,70,17,45,77
9638,69,66,77,54,83
9639,72,52,20,55,74
9640,84,95,61,47,76
9641,76,66,45,78,90
9642,80,44,44,52,86
9643,94,78,0,65,82
9644,86,79,0,26,86
9645,66,87,55,50,84
9646,93,100,0,45,76
9647,66,12,0,98,75
9648,87,26,63,73,82
9649,52,71,19,60,75
9650,77,60,35,35,88
9651,82,100,27,70,78
9652,80,55,57,45,71
9653,83,100,73,43,89
9654,61,80,75,45,94
9655,71,41,41,52,81
9656,67,51,13,59,98
9657,96,76,75,57,83
9658,71,90,23,60,78
9659,73,54,74,20,82
9660,63,85,68,85,76
9661,82,10,80,88,96
9662,81,63,75,34,74
9663,74,86,46,31,78
9664,72,64,89,100,85
9665,93,75,12,82,76
9666,75,74,95,33,83
9667,75,100,47,77,81
9668,83,55,24,39,67
9669,66,22,0,18,82
9670,52,54,27,56,79
9671,100,66,20,64,78
9672,89,82,22,71,94
9673,77,86,74,59,80
9674,86,28,4,49,81
9675,82,74,57,36,92
9676,68,72,23,22,79
9677,70,82,27,52,87
9678,64,81,71,50,74
9679,85,95,22,82,87
9680,71,100,4,18,77
9681,59,51,34,39,83
9682,88,68,40,58,90
9683,89,100,60,67,73
9684,78,71,49,58,82
9685,79,67,52,51,75
9686,79,46,36,18,82
9687,85,82,29,72,67
9688,73,36,33,67,65
9689,88,85,12,72,60
9690,92,36,26,34,78
9691,72,34,56,70,90
9692,82,55,55,29,75
9693,82,55,54,50,79
9694,70,71,23,58,82
9695,71,77,21,37,75
9696,75,29,59,58,81
9697,84,38,50,52,74
9698,75,71,19,64,76
9699,71,55,38,30,80
9700,74,100,17,65,78
9701,64,85,27,66,80
9702,65,100,25,45,69
9703,90,64,53,80,72
9704,59,80,28,75,78
9705,70,16,88,24,74
9706,86,47,52,28,88
9707,88,45,28,15,75
9708,84,70,35,65,79
9709,43,64,36,48,74
9710,83,38,79,87,82
9711,90,63,27,40,84
9712,70,59,9,49,72
9713,89,54,78,65,83
9714,85,61,38,77,75
9715,61,53,24,100,72
